FechaHora,C1,P2,L1,L2,D1,D2
24/05/2002 12:07:00.016000, 29851732.95005, 29851741.09705, -2090278.26805,  -999792.66905,     2631.64300,     2050.62200
24/05/2002 12:07:30.015999, 29836721.87805, 29836729.90705, -2169157.64205, -1061257.02505,     2627.01100,     2047.02500
24/05/2002 12:08:00.016000, 29821740.25705, 29821748.90805, -2247885.44705, -1122603.31505,     2621.65400,     2042.83300
24/05/2002 12:08:30.015999, 29806788.02905, 29806796.86805, -2326464.54205, -1183833.58905,     2616.58900,     2038.87300
24/05/2002 12:09:00.016000, 29791862.52605, 29791870.34505, -2404891.83805, -1244945.79005,     2611.92800,     2035.27700
24/05/2002 12:09:30.015999, 29776967.63205, 29776974.47805, -2483166.86705, -1305939.26205,     2606.48400,     2031.03100
24/05/2002 12:10:00.016000, 29762102.88705, 29762111.36205, -2561282.59705, -1366808.58805,     2601.28600,     2026.97700
24/05/2002 12:10:30.015999, 29747268.39705, 29747279.54405, -2639240.76305, -1427555.19805,     2596.05600,     2022.89100
24/05/2002 12:11:00.016000, 29732462.02205, 29732471.43405, -2717039.09405, -1488177.20405,     2590.68800,     2018.70100
24/05/2002 12:11:30.015999, 29717690.85805, 29717698.26605, -2794670.71405, -1548669.29405,     2585.24400,     2014.47800
24/05/2002 12:12:00.016000, 29702948.27205, 29702955.04705, -2872137.10705, -1609032.66005,     2578.92200,     2009.55400
24/05/2002 12:12:30.015999, 29688242.89105, 29688250.85005, -2949422.53905, -1669255.01405,     2573.44700,     2005.27300
24/05/2002 12:13:00.016000, 29673568.81605, 29673577.23305, -3026531.69205, -1729340.05705,     2567.07700,     2000.32100
24/05/2002 12:13:30.015999, 29658930.03805, 29658940.98605, -3103456.17005, -1789281.03105,     2560.77000,     1995.40300
24/05/2002 12:14:00.016000, 29644329.12205, 29644337.31605, -3180186.68405, -1849071.05705,     2554.88400,     1990.81800
24/05/2002 12:14:30.015999, 29629761.81205, 29629769.97005, -3256735.98605, -1908719.79805,     2548.47000,     1985.82300
24/05/2002 12:15:00.016000, 29615229.32005, 29615239.78705, -3333101.86305, -1968225.62005,     2542.53200,     1981.20600
24/05/2002 12:15:30.016999, 29600732.22605, 29600738.65005, -3409285.82205, -2027589.65505,     2536.04500,     1976.14600
24/05/2002 12:16:00.017000, 29586273.26105, 29586278.79405, -3485269.54805, -2086797.69305,     2529.62600,     1971.16200
24/05/2002 12:16:30.016999, 29571850.41005, 29571859.71705, -3561061.01905, -2145855.91405,     2523.08100,     1966.02500
24/05/2002 12:17:00.017000, 29557465.83505, 29557475.91605, -3636648.88805, -2204755.46905,     2516.20900,     1960.67400
24/05/2002 12:17:30.016999, 29543120.95305, 29543126.42705, -3712033.03905, -2263496.27305,     2509.62600,     1955.53500
24/05/2002 12:18:00.017000, 29528815.69505, 29528825.01405, -3787209.63205, -2322075.34305,     2502.00500,     1949.62000
24/05/2002 12:18:30.016999, 29514551.02305, 29514558.95905, -3862173.35905, -2380488.64205,     2495.30300,     1944.38800
24/05/2002 12:19:00.017000, 29500324.07905, 29500333.76205, -3936929.03805, -2438739.77705,     2488.23000,     1938.85900
24/05/2002 12:19:30.016999, 29486140.05305, 29486147.94205, -4011470.18405, -2496823.70205,     2480.95900,     1933.21400
24/05/2002 12:20:00.017000, 29471998.12405, 29472005.21505, -4085787.73705, -2554733.45405,     2473.69600,     1927.54500
24/05/2002 12:20:30.016999, 29457897.43105, 29457905.10905, -4159881.67405, -2612468.94305,     2465.90800,     1921.47700
24/05/2002 12:21:00.017000, 29443841.75905, 29443849.36705, -4233745.67905, -2670025.18305,     2458.30400,     1915.56200
24/05/2002 12:21:30.016999, 29429829.43905, 29429837.95005, -4307382.35205, -2727404.29005,     2450.68000,     1909.63200
24/05/2002 12:22:00.017000, 29415861.76505, 29415869.87705, -4380783.75905, -2784600.17005,     2442.74400,     1903.43200
24/05/2002 12:22:30.016999, 29401938.95606, 29401948.86105, -4453950.99405, -2841613.49705,     2435.08100,     1897.46500
24/05/2002 12:23:00.017000, 29388061.26205, 29388069.01005, -4526878.37005, -2898439.93805,     2426.63300,     1890.88100
24/05/2002 12:23:30.016999, 29374229.91106, 29374236.85105, -4599559.34405, -2955074.46605,     2418.71900,     1884.72400
24/05/2002 12:24:00.017000, 29360445.22806, 29360453.26905, -4671999.39005, -3011521.16605,     2410.67700,     1878.45300
24/05/2002 12:24:30.016999, 29346705.65805, 29346712.91405, -4744198.61205, -3067780.20305,     2402.60000,     1872.15600
24/05/2002 12:25:00.017000, 29333013.26006, 29333020.37505, -4816156.94005, -3123851.60205,     2394.73200,     1866.01500
24/05/2002 12:25:30.016999, 29319365.54505, 29319373.99705, -4887869.56705, -3179731.51605,     2386.33200,     1859.48400
24/05/2002 12:26:00.017000, 29305766.41505, 29305771.72505, -4959334.26605, -3235418.22205,     2377.88100,     1852.89000
24/05/2002 12:26:30.016999, 29292216.86205, 29292226.97905, -5030539.38105, -3290902.63805,     2369.43000,     1846.30900
24/05/2002 12:27:00.017000, 29278716.51205, 29278723.15805, -5101487.64605, -3346186.92205,     2361.13400,     1839.83800
24/05/2002 12:27:30.016999, 29265262.17505, 29265270.77905, -5172189.08705, -3401278.85705,     2352.68600,     1833.26200
24/05/2002 12:28:00.017000, 29251856.15205, 29251862.48205, -5242635.15705, -3456171.89505,     2344.05800,     1826.53300
24/05/2002 12:28:30.016999, 29238498.55406, 29238507.32205, -5312831.68605, -3510870.40405,     2335.77900,     1820.08400
24/05/2002 12:29:00.017000, 29225188.89306, 29225196.17305, -5382772.78005, -3565369.89705,     2327.10600,     1813.31700
24/05/2002 12:29:30.016999, 29211928.35206, 29211937.84606, -5452456.99606, -3619669.19106,     2318.12800,     1806.33500
24/05/2002 12:30:00.017000, 29198717.98706, 29198726.25105, -5521877.60005, -3673763.15905,     2309.59900,     1799.68800
24/05/2002 12:30:30.016999, 29185555.93506, 29185562.67505, -5591042.39805, -3727657.76705,     2301.33000,     1793.24600
24/05/2002 12:31:00.017000, 29172444.93306, 29172452.81005, -5659945.48005, -3781348.38805,     2292.40900,     1786.29500
24/05/2002 12:31:30.016999, 29159381.63006, 29159390.02306, -5728590.30806, -3834837.81606,     2283.87300,     1779.63900
24/05/2002 12:32:00.017000, 29146368.26206, 29146375.85805, -5796974.60805, -3888124.21505,     2274.98800,     1772.72500
24/05/2002 12:32:30.016999, 29133407.19706, 29133415.46105, -5865087.93205, -3941199.52105,     2266.23900,     1765.90200
24/05/2002 12:33:00.017000, 29120496.18506, 29120501.47106, -5932936.15506, -3994068.21506,     2257.27500,     1758.92100
24/05/2002 12:33:30.016999, 29107635.81006, 29107643.78106, -6000515.56006, -4046727.41706,     2248.11900,     1751.77700
24/05/2002 12:34:00.017000, 29094827.25406, 29094835.38906, -6067825.12106, -4099176.41306,     2239.11000,     1744.75700
24/05/2002 12:34:30.016999, 29082070.37906, 29082077.89305, -6134865.20505, -4151415.33605,     2230.33200,     1737.92700
24/05/2002 12:35:00.017000, 29069363.58806, 29069370.31605, -6201637.23405, -4203445.44705,     2221.13900,     1730.77800
24/05/2002 12:35:30.016999, 29056709.00206, 29056716.78606, -6268137.81906, -4255264.04606,     2211.88500,     1723.54500
24/05/2002 12:36:00.017000, 29044108.27506, 29044114.21806, -6334354.16406, -4306861.11706,     2202.73200,     1716.40400
24/05/2002 12:36:30.016999, 29031560.73206, 29031567.41405, -6400292.01105, -4358241.18305,     2193.19700,     1708.98800
24/05/2002 12:37:00.017000, 29019066.93806, 29019075.80006, -6465947.27406, -4409401.05006,     2183.93500,     1701.76500
24/05/2002 12:37:30.016999, 29006626.49106, 29006634.60306, -6531321.46106, -4460341.90306,     2174.37900,     1694.31800
24/05/2002 12:38:00.017000, 28994240.55106, 28994248.48706, -6596411.89906, -4511061.67006,     2164.98400,     1686.99700
24/05/2002 12:38:30.016999, 28981909.68806, 28981915.85405, -6661208.18205, -4561552.23205,     2155.03500,     1679.24000
24/05/2002 12:39:00.017000, 28969635.34506, 28969642.39006, -6725713.06606, -4611815.74006,     2145.24400,     1671.61400
24/05/2002 12:39:30.016999, 28957416.38206, 28957422.67706, -6789919.85306, -4661846.91006,     2135.48300,     1664.01100
24/05/2002 12:40:00.017000, 28945254.37806, 28945261.81006, -6853831.21406, -4711647.93506,     2125.33400,     1656.10000
24/05/2002 12:40:30.016999, 28933150.94207, 28933157.33006, -6917440.20106, -4761213.33206,     2114.63900,     1647.76600
24/05/2002 12:41:00.017000, 28921106.69406, 28921112.91906, -6980730.63006, -4810530.51206,     2105.09100,     1640.33300
24/05/2002 12:41:30.016999, 28909120.07806, 28909127.74406, -7043721.07506, -4859613.93106,     2094.53700,     1632.10900
24/05/2002 12:42:00.017000, 28897191.42406, 28897199.19606, -7106405.95806, -4908459.28506,     2084.28500,     1624.11300
24/05/2002 12:42:30.016999, 28885321.97007, 28885329.64806, -7168780.34406, -4957062.64206,     2073.70300,     1615.86600
24/05/2002 12:43:00.017000, 28873512.08906, 28873518.72406, -7230837.90506, -5005419.11206,     2063.30200,     1607.76700
24/05/2002 12:43:30.016999, 28861763.78307, 28861770.99306, -7292579.35006, -5053529.32406,     2052.61900,     1599.43200
24/05/2002 12:44:00.017000, 28850074.71207, 28850081.06606, -7354004.28806, -5101392.87206,     2041.87200,     1591.06600
24/05/2002 12:44:30.016999, 28838446.77806, 28838453.84706, -7415110.24106, -5149007.87206,     2031.59000,     1583.05300
24/05/2002 12:45:00.017000, 28826879.80907, 28826887.14706, -7475895.04206, -5196372.59906,     2020.66300,     1574.53900
24/05/2002 12:45:30.016999, 28815376.32907, 28815384.27606, -7536347.71406, -5243478.54306,     2009.43800,     1565.79400
24/05/2002 12:46:00.017000, 28803933.84906, 28803941.60906, -7596474.23906, -5290330.30906,     1998.70300,     1557.43000
24/05/2002 12:46:30.016999, 28792555.26707, 28792561.62006, -7656270.54806, -5336924.81006,     1987.65300,     1548.81700
24/05/2002 12:47:00.017000, 28781239.23607, 28781245.87106, -7715737.62306, -5383262.73406,     1976.77800,     1540.34600
24/05/2002 12:47:30.016999, 28769986.02207, 28769992.98506, -7774873.07706, -5429342.24206,     1965.36100,     1531.45500
24/05/2002 12:48:00.017000, 28758796.36607, 28758802.95306, -7833673.97406, -5475161.05606,     1954.45900,     1522.96200
24/05/2002 12:48:30.016999, 28747671.75107, 28747679.59306, -7892134.49006, -5520714.65606,     1942.88700,     1513.94000
24/05/2002 12:49:00.017000, 28736611.63707, 28736619.98306, -7950255.05906, -5566003.37806,     1931.90000,     1505.37600
24/05/2002 12:49:30.016999, 28725616.17307, 28725624.46006, -8008036.86206, -5611028.11306,     1920.30700,     1496.33800
24/05/2002 12:50:00.017000, 28714687.87707, 28714694.65306, -8065467.08606, -5655778.91406,     1908.66300,     1487.26700
24/05/2002 12:50:30.016999, 28703826.94207, 28703834.43206, -8122539.32306, -5700250.73906,     1896.71700,     1477.96300
24/05/2002 12:51:00.017000, 28693033.38907, 28693040.71506, -8179260.51106, -5744449.01106,     1884.79600,     1468.66600
24/05/2002 12:51:30.016999, 28682306.88207, 28682313.89206, -8235628.00106, -5788371.69006,     1873.29600,     1459.71100
24/05/2002 12:52:00.017000, 28671648.03107, 28671655.04007, -8291642.40807, -5832019.25807,     1861.18500,     1450.26900
24/05/2002 12:52:30.016999, 28661056.50607, 28661062.30806, -8347299.86606, -5875388.66806,     1849.17300,     1440.92100
24/05/2002 12:53:00.017000, 28650534.46507, 28650540.66606, -8402592.92206, -5918474.11806,     1836.95700,     1431.39300
24/05/2002 12:53:30.016999, 28640082.09207, 28640088.52806, -8457521.46506, -5961275.55206,     1824.88000,     1421.97800
24/05/2002 12:54:00.017000, 28629699.40307, 28629706.36607, -8512080.98507, -6003789.44007,     1812.47300,     1412.31600
24/05/2002 12:54:30.016999, 28619387.45307, 28619394.13407, -8566269.46907, -6046014.16407,     1800.02600,     1402.61600
24/05/2002 12:55:00.017000, 28609147.49107, 28609154.04407, -8620081.01907, -6087945.19607,     1787.44600,     1392.81600
24/05/2002 12:55:30.018000, 28598977.62307, 28598984.72707, -8673525.42407, -6129590.15407,     1775.61800,     1383.59900
24/05/2002 12:56:00.018000, 28588878.76107, 28588886.15807, -8726596.20907, -6170943.94807,     1763.03900,     1373.79400
24/05/2002 12:56:30.018000, 28578851.41607, 28578858.01606, -8779288.93906, -6212003.19606,     1749.80300,     1363.47900
24/05/2002 12:57:00.018000, 28568897.74007, 28568905.43007, -8831595.60907, -6252761.58907,     1737.18000,     1353.64200
24/05/2002 12:57:30.018000, 28559017.30907, 28559024.35407, -8883518.68207, -6293221.08107,     1724.39000,     1343.68000
24/05/2002 12:58:00.018000, 28549209.43007, 28549216.45207, -8935058.42107, -6333381.87207,     1711.47400,     1333.61600
24/05/2002 12:58:30.018000, 28539475.05507, 28539482.28707, -8986211.78707, -6373241.59207,     1698.79100,     1323.73500
24/05/2002 12:59:00.018000, 28529814.89507, 28529822.47907, -9036975.14607, -6412797.42107,     1685.26100,     1313.19000
24/05/2002 12:59:30.018000, 28520229.90107, 28520236.26607, -9087345.89807, -6452047.30607,     1672.69600,     1303.39400
24/05/2002 13:00:00.018000, 28510719.65707, 28510726.51507, -9137320.51507, -6490988.53107,     1659.23100,     1292.91000
24/05/2002 13:00:30.018000, 28501285.24907, 28501291.83707, -9186899.41107, -6529621.41007,     1646.01900,     1282.60600
24/05/2002 13:01:00.018000, 28491926.24507, 28491933.44207, -9236082.16207, -6567945.59707,     1632.59100,     1272.14400
24/05/2002 13:01:30.018000, 28482644.04807, 28482651.43307, -9284860.44407, -6605954.60607,     1619.16000,     1261.68600
24/05/2002 13:02:00.018000, 28473438.89007, 28473445.77107, -9333235.04107, -6643649.07907,     1606.02300,     1251.44400
24/05/2002 13:02:30.018000, 28464309.69507, 28464317.83007, -9381207.85807, -6681030.45707,     1592.33100,     1240.77400
24/05/2002 13:03:00.018000, 28455258.91107, 28455266.80007, -9428770.05207, -6718091.87907,     1578.56800,     1230.05400
24/05/2002 13:03:30.018000, 28446285.68407, 28446292.89307, -9475924.46907, -6754835.55507,     1564.95100,     1219.43900
24/05/2002 13:04:00.018000, 28437391.77507, 28437398.19807, -9522662.46107, -6791254.74207,     1551.16300,     1208.70000
24/05/2002 13:04:30.018000, 28428576.82907, 28428583.51007, -9568984.94807, -6827350.15007,     1537.30200,     1197.89600
24/05/2002 13:05:00.018000, 28419841.06707, 28419847.50207, -9614892.37907, -6863122.15307,     1523.40300,     1187.06600
24/05/2002 13:05:30.018000, 28411184.35607, 28411190.89607, -9660382.71507, -6898569.14307,     1509.17200,     1175.97400
24/05/2002 13:06:00.018000, 28402609.08507, 28402616.25907, -9705446.58807, -6933683.82207,     1495.21700,     1165.10400
24/05/2002 13:06:30.018000, 28394113.55907, 28394121.38907, -9750088.47407, -6968469.68107,     1480.92400,     1153.96800
24/05/2002 13:07:00.018000, 28385699.08107, 28385705.59807, -9794307.97707, -7002926.40007,     1467.13300,     1143.21900
24/05/2002 13:07:30.018000, 28377365.97008, 28377372.20607, -9838099.81107, -7037049.86907,     1452.40600,     1131.74500
24/05/2002 13:08:00.018000, 28369113.71007, 28369119.61807, -9881464.83107, -7070840.77107,     1438.21900,     1120.69200
24/05/2002 13:08:30.018000, 28360943.40007, 28360950.86707, -9924400.13407, -7104296.80607,     1423.88400,     1109.52100
24/05/2002 13:09:00.018000, 28352855.70207, 28352862.80507, -9966900.23407, -7137413.75407,     1409.45100,     1098.27300
24/05/2002 13:09:30.018000, 28344849.89407, 28344857.18507,-10008971.39007, -7170196.44207,     1395.04600,     1087.04900
24/05/2002 13:10:00.018000, 28336927.90607, 28336934.59907,-10050601.24107, -7202635.26907,     1380.43700,     1075.65900
24/05/2002 13:10:30.018000, 28329089.12607, 28329096.46407,-10091795.27707, -7234734.48307,     1365.44900,     1063.98700
24/05/2002 13:11:00.018000, 28321336.67207, 28321344.02207,-10132535.57507, -7266480.14007,     1350.59000,     1052.40400
24/05/2002 13:11:30.018000, 28313669.41608, 28313675.65207,-10172827.44607, -7297876.36707,     1335.72100,     1040.82100
24/05/2002 13:12:00.018000, 28306086.65508, 28306093.07907,-10212673.70507, -7328925.38107,     1320.49400,     1028.95700
24/05/2002 13:12:30.018000, 28298589.68307, 28298595.73207,-10252069.66807, -7359623.50907,     1305.79300,     1017.50200
24/05/2002 13:13:00.018000, 28291178.08207, 28291185.74807,-10291018.44607, -7389973.18607,     1290.64100,     1005.69800
24/05/2002 13:13:30.018000, 28283851.25807, 28283857.74107,-10329521.56307, -7419975.59407,     1275.71700,      994.06500
24/05/2002 13:14:00.018000, 28276612.17707, 28276619.35107,-10367561.99607, -7449617.46407,     1260.40400,      982.13200
24/05/2002 13:14:30.018000, 28269460.44908, 28269466.62607,-10405144.34007, -7478902.39007,     1244.87100,      970.03100
24/05/2002 13:15:00.018000, 28262396.19507, 28262402.67707,-10442267.64007, -7507829.61807,     1230.00600,      958.44500
24/05/2002 13:15:30.018000, 28255421.24508, 28255428.17307,-10478922.23607, -7536391.61707,     1213.88800,      945.88800
24/05/2002 13:16:00.018000, 28248533.85208, 28248540.65107,-10515114.99907, -7564593.75607,     1198.57700,      933.95800
24/05/2002 13:16:30.018000, 28241735.71408, 28241742.38407,-10550837.80707, -7592429.69407,     1182.84700,      921.69900
24/05/2002 13:17:00.018000, 28235028.25508, 28235034.78407,-10586086.77407, -7619896.38807,     1167.25200,      909.55000
24/05/2002 13:17:30.018000, 28228410.11908, 28228416.26107,-10620866.03607, -7646997.10607,     1151.27000,      897.09500
24/05/2002 13:18:00.018000, 28221882.26608, 28221889.42807,-10655170.14707, -7673727.56207,     1135.57400,      884.86000
24/05/2002 13:18:30.018000, 28215445.53408, 28215452.38007,-10688995.47307, -7700084.92707,     1119.57900,      872.39900
24/05/2002 13:19:00.018000, 28209099.63508, 28209107.07807,-10722341.40307, -7726068.75607,     1103.47200,      859.84600
24/05/2002 13:19:30.018000, 28202847.18107, 28202854.70707,-10755197.96607, -7751671.25607,     1086.86100,      846.90500
24/05/2002 13:20:00.018000, 28196686.75208, 28196693.50407,-10787572.59107, -7776898.22707,     1071.30100,      834.78000
24/05/2002 13:20:30.018000, 28190616.43208, 28190623.21907,-10819471.96507, -7801754.84807,     1055.17500,      822.21100
24/05/2002 13:21:00.018000, 28184638.21608, 28184644.73308,-10850886.60508, -7826233.77208,     1039.04900,      809.65000
24/05/2002 13:21:30.018000, 28178752.58308, 28178759.92107,-10881815.06007, -7850333.84207,     1022.61000,      796.83900
24/05/2002 13:22:00.018000, 28172961.92108, 28172968.73208,-10912249.23708, -7874048.78608,     1006.27600,      784.11100
24/05/2002 13:22:30.018000, 28167263.19008, 28167269.70708,-10942193.18808, -7897381.71008,      990.16200,      771.55300
24/05/2002 13:23:00.018000, 28161658.83508, 28161665.81008,-10971644.58308, -7920330.84208,      973.39600,      758.49000
24/05/2002 13:23:30.018000, 28156149.37508, 28156156.95908,-11000597.60108, -7942891.62808,      956.77600,      745.54300
24/05/2002 13:24:00.018000, 28150734.15508, 28150740.57907,-11029054.25007, -7965065.62507,      940.81500,      733.10300
24/05/2002 13:24:30.018000, 28145412.25608, 28145418.73808,-11057022.23108, -7986858.85208,      924.18900,      720.14700
24/05/2002 13:25:00.018000, 28140183.41108, 28140189.55308,-11084497.75708, -8008268.34508,      907.59900,      707.21800
24/05/2002 13:25:30.018000, 28135050.29908, 28135057.54308,-11111474.02308, -8029288.80008,      890.76300,      694.10100
24/05/2002 13:26:00.018000, 28130012.28008, 28130018.93808,-11137948.25508, -8049918.05508,      874.00300,      681.04200
24/05/2002 13:26:30.018000, 28125070.07309, 28125077.16508,-11163919.46808, -8070155.33908,      857.23200,      667.97300
24/05/2002 13:27:00.018000, 28120224.61108, 28120231.45708,-11189384.36808, -8089998.12408,      840.58300,      654.99800
24/05/2002 13:27:30.018000, 28115473.42108, 28115480.47808,-11214350.81608, -8109452.47208,      823.72400,      641.86100
24/05/2002 13:28:00.018000, 28110818.07508, 28110824.81608,-11238815.07108, -8128515.53308,      807.11300,      628.91900
24/05/2002 13:28:30.018000, 28106257.28708, 28106263.78108,-11262780.39108, -8147189.78408,      790.30200,      615.81800
24/05/2002 13:29:00.018000, 28101793.11309, 28101799.17308,-11286241.16408, -8165470.91308,      773.85900,      603.00600
24/05/2002 13:29:30.018000, 28097425.42308, 28097432.31508,-11309193.66608, -8183355.96008,      756.44300,      589.43000
24/05/2002 13:30:00.018000, 28093154.22609, 28093160.82608,-11331638.40508, -8200845.36708,      739.92500,      576.56300
24/05/2002 13:30:30.018000, 28088979.70109, 28088986.45208,-11353577.24708, -8217940.57208,      722.74300,      563.17600
24/05/2002 13:31:00.018000, 28084902.16909, 28084909.24908,-11375003.04908, -8234635.97108,      705.48200,      549.72500
24/05/2002 13:31:30.018000, 28080922.71209, 28080929.34708,-11395915.49408, -8250931.39408,      688.65400,      536.61600
24/05/2002 13:32:00.018000, 28077039.93008, 28077047.05708,-11416320.25408, -8266831.19308,      671.53800,      523.27600
24/05/2002 13:32:30.018000, 28073255.81309, 28073262.42408,-11436205.37708, -8282326.10208,      654.00200,      509.61000
24/05/2002 13:33:00.018000, 28069568.38809, 28069575.01108,-11455582.06108, -8297424.80708,      637.52600,      496.77100
24/05/2002 13:33:30.018000, 28065977.73909, 28065984.11608,-11474451.25508, -8312128.07608,      620.29200,      483.34500
24/05/2002 13:34:00.018000, 28062486.97009, 28062493.96808,-11492795.08008, -8326421.96808,      602.81300,      469.72500
24/05/2002 13:34:30.018000, 28059094.82009, 28059101.84208,-11510621.67808, -8340312.80508,      585.57800,      456.29500
24/05/2002 13:35:00.018000, 28055801.86409, 28055808.14708,-11527926.61308, -8353797.16608,      568.40300,      442.91400
24/05/2002 13:35:30.018000, 28052609.14109, 28052616.11608,-11544703.99308, -8366870.45608,      550.38800,      428.87500
24/05/2002 13:36:00.019000, 28049515.09709, 28049522.08308,-11560962.65108, -8379539.53608,      532.89500,      415.24500
24/05/2002 13:36:30.018999, 28046521.80309, 28046528.25008,-11576694.25008, -8391797.93108,      515.15400,      401.42100
24/05/2002 13:37:00.019000, 28043630.03709, 28043637.24608,-11591889.51608, -8403638.39708,      497.84100,      387.92600
24/05/2002 13:37:30.018999, 28040838.60309, 28040845.00408,-11606558.52608, -8415068.79308,      480.31300,      374.26800
24/05/2002 13:38:00.019000, 28038147.16009, 28038154.24008,-11620700.84508, -8426088.76808,      462.38600,      360.30100
24/05/2002 13:38:30.018999, 28035559.04609, 28035565.81008,-11634302.84408, -8436687.71108,      444.45700,      346.33000
24/05/2002 13:39:00.019000, 28033072.10909, 28033078.38008,-11647372.87108, -8446872.15008,      426.60900,      332.42400
24/05/2002 13:39:30.018999, 28030687.26209, 28030693.95508,-11659905.72508, -8456638.01108,      408.86300,      318.59300
24/05/2002 13:40:00.019000, 28028404.60009, 28028411.11808,-11671899.19008, -8465983.56308,      390.74700,      304.48000
24/05/2002 13:40:30.018999, 28026225.69309, 28026232.62108,-11683351.03608, -8474907.07908,      372.95800,      290.61800
24/05/2002 13:41:00.019000, 28024147.99709, 28024154.18608,-11694269.81208, -8483415.20708,      354.63900,      276.34500
24/05/2002 13:41:30.018999, 28022173.25009, 28022180.50608,-11704645.40108, -8491500.08108,      336.91700,      262.53200
24/05/2002 13:42:00.019000, 28020301.52709, 28020308.54808,-11714480.01008, -8499163.40708,      318.53200,      248.20800
24/05/2002 13:42:30.018999, 28018533.78209, 28018540.33508,-11723770.29308, -8506402.58408,      300.86000,      234.43800
24/05/2002 13:43:00.019000, 28016868.49609, 28016875.61109,-11732521.83109, -8513221.96409,      282.80100,      220.36500
24/05/2002 13:43:30.018999, 28015306.65109, 28015313.90708,-11740729.73908, -8519617.73408,      264.45800,      206.07600
24/05/2002 13:44:00.019000, 28013848.53309, 28013855.88308,-11748392.19708, -8525588.48208,      246.20600,      191.84700
24/05/2002 13:44:30.018999, 28012494.73209, 28012501.81208,-11755505.92508, -8531131.63908,      228.18100,      177.80500
24/05/2002 13:45:00.019000, 28011244.50409, 28011251.59609,-11762076.33609, -8536251.44509,      210.04000,      163.66700
24/05/2002 13:45:30.018999, 28010097.47609, 28010104.36909,-11768105.29209, -8540949.35509,      191.95800,      149.58000
24/05/2002 13:46:00.019000, 28009054.27609, 28009061.27408,-11773587.25708, -8545221.01708,      173.64300,      135.30500
24/05/2002 13:46:30.018999, 28008115.49309, 28008122.17408,-11778520.91708, -8549065.43208,      155.77200,      121.38000
24/05/2002 13:47:00.019000, 28007278.60909, 28007285.06808,-11782918.55808, -8552492.17308,      137.76300,      107.34700
24/05/2002 13:47:30.018999, 28006545.66909, 28006552.57408,-11786769.00708, -8555492.53008,      119.06100,       92.77300
24/05/2002 13:48:00.019000, 28005916.73009, 28005923.52908,-11790074.52708, -8558068.26308,      100.93400,       78.65000
24/05/2002 13:48:30.018999, 28005391.80409, 28005398.95508,-11792832.19508, -8560217.09608,       82.68900,       64.43300
24/05/2002 13:49:00.019000, 28004971.60509, 28004978.58009,-11795040.52509, -8561937.88309,       64.40000,       50.18000
24/05/2002 13:49:30.018999, 28004656.44809, 28004663.14109,-11796699.10309, -8563230.29309,       46.16400,       35.97300
24/05/2002 13:50:00.019000, 28004444.81109, 28004451.50509,-11797808.41209, -8564094.70109,       27.57100,       21.48400
24/05/2002 13:50:30.018999, 28004338.29009, 28004344.26808,-11798368.48908, -8564531.13208,        9.64600,        7.52000
24/05/2002 13:51:00.019000, 28004336.96309, 28004344.19609,-11798377.38409, -8564538.06009,       -9.11100,       -7.10000
24/05/2002 13:51:30.018999, 28004439.84109, 28004446.73408,-11797835.58908, -8564115.90008,      -27.22100,      -21.20600
24/05/2002 13:52:00.019000, 28004647.72309, 28004654.65109,-11796743.01209, -8563264.55109,      -45.66200,      -35.58400
24/05/2002 13:52:30.018999, 28004961.13709, 28004968.20509,-11795097.52009, -8561982.35309,      -64.22300,      -50.04500
24/05/2002 13:53:00.019000, 28005379.93309, 28005386.01709,-11792895.79809, -8560266.73509,      -82.77500,      -64.50200
24/05/2002 13:53:30.018999, 28005905.33309, 28005912.26009,-11790135.93309, -8558116.19509,     -101.32100,      -78.95100
24/05/2002 13:54:00.019000, 28006535.48409, 28006542.56409,-11786823.11609, -8555534.77709,     -119.58400,      -93.18200
24/05/2002 13:54:30.018999, 28007272.64609, 28007279.92609,-11782950.65209, -8552517.27609,     -138.44400,     -107.87900
24/05/2002 13:55:00.019000, 28008116.00409, 28008123.11909,-11778516.71909, -8549062.28609,     -157.21800,     -122.50900
24/05/2002 13:55:30.018999, 28009066.37809, 28009073.66909,-11773523.15409, -8545171.20709,     -176.01700,     -137.15600
24/05/2002 13:56:00.019000, 28010124.56609, 28010131.57608,-11767961.93008, -8540837.78808,     -194.86000,     -151.83900
24/05/2002 13:56:30.018999, 28011290.17309, 28011296.73808,-11761838.34208, -8536066.18908,     -213.58800,     -166.43200
24/05/2002 13:57:00.019000, 28012562.79009, 28012569.83509,-11755151.15609, -8530855.41209,     -232.02200,     -180.79700
24/05/2002 13:57:30.018999, 28013942.89809, 28013949.74409,-11747897.12309, -8525202.94409,     -251.10600,     -195.66900
24/05/2002 13:58:00.019000, 28015430.63809, 28015437.35509,-11740079.06209, -8519110.96609,     -270.07200,     -210.44400
24/05/2002 13:58:30.018999, 28017026.66009, 28017033.69309,-11731692.35409, -8512575.88009,     -288.89100,     -225.10700
24/05/2002 13:59:00.019000, 28018729.53009, 28018736.56308,-11722744.56908, -8505603.59608,     -307.76400,     -239.81700
24/05/2002 13:59:30.018999, 28020540.86109, 28020547.76508,-11713225.72608, -8498186.34708,     -326.86800,     -254.70400
24/05/2002 14:00:00.019000, 28022460.31909, 28022467.35309,-11703137.95909, -8490325.75609,     -345.60700,     -269.30100
